index,code,description,cp,b0,b1,b2
263,V221,Supervision of other normal pregnancy,-70,0.3062797528220077,4.127144246171212e-5,-0.0017520102555122073
264,30390,"Other and unspecified alcohol dependence, unspecified",-41,0.4109357801895232,7.662694617466646e-4,-0.00639361100615088
265,53011,Reflux esophagitis,-154,0.2665364984527274,3.655349726649163e-4,-9.103221715678167e-4
266,99591,Sepsis,-3,0.4407618115711441,9.602635700141e-4,0.2864007234368651
267,20190,"Hodgkin's disease, unspecified type, unspecified site, extranodal and solid organ sites",-46,0.2500272733397895,8.463846234635301e-5,-0.0041980245892796345
268,33829,Other chronic pain,-270,0.353714080883874,0.0013719340801597783,-0.001738231382325889
269,2662,Other B-complex deficiencies,-146,0.31608025370523124,3.8880185588693357e-4,-0.0016407963528539712
270,514,Pulmonary congestion and hypostasis,-197,0.12452378613057426,-5.026147631053641e-4,0.0019013543862676327
271,8471,Sprain of thoracic,-363,0.296848939013444,-0.27679406918874333,0.27642312330595104
272,78057,Unspecified sleep apnea,-364,0.2883795321838631,-0.6511308811610289,0.6507314221571264
273,5781,Blood in stool,-1,0.22101793159275707,-2.115970672727175e-4,NA
274,78841,Urinary frequency,-262,0.42827797283510316,0.0018538660686748414,-0.0029126751743436675
275,7220,Displacement of cervical intervertebral disc without myelopathy,-329,0.37348632099295326,0.007499022053913775,-0.00813633697640466
276,1625,"Malignant neoplasm of lower lobe, bronchus or lung",-48,0.36962302754545573,8.690407045565533e-4,-0.0055921976725213695
277,48289,Pneumonia due to other specified bacteria,-63,0.20383905006983025,-3.6461964003991267e-4,0.00574051317726608
278,7881,Dysuria,-1,0.26872955611016236,5.0417823370024886e-5,NA
279,72871,Plantar fascial fibromatosis,-361,0.24848992907574138,-0.09553310809440603,0.09529633922488975
280,71509,"Osteoarthrosis, generalized, multiple sites",-124,0.3141908568086142,1.9013671598872521e-4,-0.0016486020173160096
281,5070,Pneumonitis due to inhalation of food or vomitus,-132,0.2538841171106889,-1.0846403617590534e-4,0.002157022549988613
282,5128,Other pneumothorax and air leak,-84,0.11723028366953755,2.325993525174828e-5,0.0037643355104949863
283,193,Malignant neoplasm of thyroid gland,-333,0.26876993945848143,-0.007884171660923837,0.007499082700629602
284,78820,"Retention of urine, unspecified",-341,0.20904631201178606,-0.00836521487328785,0.008272886030236947
285,5533,Diaphragmatic hernia without mention of obstruction or gangrene,-291,0.34503931406063754,0.0027861724131250584,-0.0029555066309065316
286,5110,Pleurisy without mention of effusion or current tuberculosis,-118,0.21088585410772245,1.0776480532319398e-4,0.003001915354976396
287,30981,Posttraumatic stress disorder,-182,0.3309031017149561,7.918329878917206e-4,-0.0017183530341939495
288,25080,"Diabetes with other specified manifestations, type II or unspecified type, not stated as uncontrolled",-267,0.4316052658174237,0.0036746280087720153,-0.004708014972574807
289,5997,Hematuria,-328,0.24326467119343662,-0.0035625874083403367,0.0037991800820397817
290,3804,Impacted cerumen,-236,0.30650657216881183,1.5172512879014003e-4,-8.07508341878568e-4
291,79093,Elevated prostate specific antigen [PSA],-178,0.300310867623595,2.3413295064888547e-4,-0.0013459203815921685
292,4359,Unspecified transient cerebral ischemia,-1,0.16616664117716448,-5.046349349512424e-4,NA
293,71690,"Arthropathy, unspecified, site unspecified",-297,0.3082615250818831,0.00195767116060084,-0.002186510024926794
294,1748,Malignant neoplasm of other specified sites of female breast,-239,0.22804860684232497,-0.0017566115443328368,0.001809724744225572
295,7394,"Nonallopathic lesions, sacral region",-186,0.3762315369569839,0.0010990909627353563,-0.0027637711624841767
296,V5882,"Fitting and adjustment of nonvascular catheter, NEC",-73,0.13295879283315615,1.5718878338971917e-4,0.004704868874626722
297,78053,"Hypersomnia with sleep apnea, unspecified",-352,0.31477227274836017,-0.014173610295345371,0.013982221911758052
298,V053,Need for prophylactic vaccination and inoculation against viral hepatitis,-1,0.23264964400439342,-1.4026788701291596e-4,NA
299,61610,"Vaginitis and vulvovaginitis, unspecified",-334,0.35953107492928726,0.00439068548622194,-0.005068260092650541
300,2800,Iron deficiency anemia secondary to blood loss (chronic),-99,0.435617883378473,0.001116596110854212,-0.00258588165171782
301,29630,"Major depressive affective disorder, recurrent episode, unspecified",-362,0.33945941890672915,0.13449562707779744,-0.13511826717777567
302,V4589,Other postprocedural status,-81,0.23197791065052872,-1.4014071077260884e-4,0.003423510032893286
303,79029,Other abnormal glucose,-67,0.2540542335154692,-3.4628220989391014e-4,0.002555096645991857
304,7872,Dysphagia,-350,0.23018985792928506,0.012890772932383719,-0.01259000756512846
305,78703,Vomiting alone,-106,0.29694562309983247,2.1801432044535356e-4,0.0017268960580576291
306,49392,"Asthma, unspecified type, with (acute) exacerbation",-63,0.2420283124352472,-2.8801479673857703e-4,0.0036117624027849782
307,7030,Ingrowing nail,-76,0.20189722034994811,-3.334095784254752e-4,-0.0011559934077719032
308,45340,Acute venous embolism and thrombosis of unspecified deep vessels of lower extremity,-342,0.20437840184541214,-0.00975416591790911,0.010106772280717003
309,70700,"Pressure ulcer, unspecified site",-282,0.272065628989282,-0.002979766773292314,0.0028502562586062
310,37515,"Tear film insufficiency, unspecified",-72,0.26738651576363054,-2.7817169811756437e-4,-0.002251392275449308
311,4239,Unspecified disease of pericardium,-93,0.1845924860418694,2.4455350291365983e-4,0.0042685321812994965
312,4941,Bronchiectasis with acute exacerbation,-260,0.32315705425364744,0.001820257530613354,-0.001821115618691642
313,7964,Other abnormal clinical findings,-135,0.21877039504297188,-2.1295425007705667e-4,0.0025771044421996022
314,V0382,Other specified vaccinations against streptococcus pneumoniae [pneumococcus],-350,0.2851207346645837,-0.01577459944508418,0.015710238259015383
315,78607,Wheezing,-195,0.15099752853848403,-4.055349208973805e-4,8.27765660653804e-4
316,7149,Unspecified inflammatory polyarthropathy,-133,0.17339048848365665,-4.75097006757631e-4,0.0011248598891959608
317,7210,Cervical spondylosis without myelopathy,-135,0.31919520076420277,3.0794926480284563e-4,-0.0010911785806641584
318,36501,"Open angle with borderline findings, low risk",-1,0.15502634125431375,-2.9615519464699393e-4,NA
319,340,Multiple sclerosis,-308,0.19308620021759823,-0.003927631134916736,0.0038827246194729683
320,51882,"Other pulmonary insufficiency, not elsewhere classified",-87,0.21351735368822045,6.32211053341706e-5,0.0035054207145150318
321,8208,Closed fracture of unspecified part of neck of femur,-1,0.19763487208529015,-3.4535256977648066e-4,NA
322,45981,"Venous (peripheral) insufficiency, unspecified",-364,0.39092676728443393,0.39092676728451686,-0.39159581305631713
323,V4365,Knee joint replacement,-353,0.284266316689285,-0.02771647366640136,0.027508182169176342
324,1550,"Malignant neoplasm of liver, primary",-276,0.16914260880274715,-0.0016976190522690136,0.0021181882649146146
325,8404,Rotator cuff (capsule) sprain,-73,0.26885518133215225,2.584114481508129e-5,-0.0036376679162104025
326,V669,Unspecified convalescence,-172,0.5624104330651216,0.0033018418892154632,-0.005481840200043955
327,2572,Other testicular hypofunction,-360,0.370847707856444,-0.09745772240235137,0.09685615440054864
328,7907,Bacteremia,-256,0.09213427319178107,-0.0020972005683582338,0.003384391674139815
329,V4501,Cardiac pacemaker in situ,-112,0.11503995315904646,-6.665909001288591e-4,0.001192530671492732
330,71944,"Pain in joint, hand",-1,0.2432864447183554,6.820495457411554e-5,NA
331,7948,Nonspecific abnormal results of function study of liver,-110,0.21387626499686646,-1.2920855521353613e-4,0.0016936164108296685
332,36252,Exudative senile macular degeneration,-259,0.3546032410662136,0.0013760567916680845,-0.00228025811462278
333,1120,Candidiasis of mouth,-154,0.23887713267673308,5.63136440051778e-4,9.968713703970193e-4
334,99673,"Other complications due to renal dialysis device, implant, and graft",-362,0.31776716407023803,0.08753583838177642,-0.08806947464835856
335,5932,"Cyst of kidney, acquired",-1,0.2921167867526589,-8.019207679082704e-6,NA
336,V1582,Personal history of tobacco use,-48,0.2605560935657342,3.243973753139687e-4,0.005392664208863531
337,25050,"Diabetes with ophthalmic manifestations, type II or unspecified type, not stated as uncontrolled",-335,0.3835784002658712,0.008577107949092439,-0.00934325841865568
338,78052,"Insomnia, unspecified",-32,0.25382965818088,-2.7291250300170564e-5,-0.004579961874137401
339,00845,Intestinal infection due to Clostridium difficile,-227,0.13152132214148604,-0.0015032203527738336,0.002828906982656457
340,2410,Nontoxic uninodular goiter,-1,0.335849726818181,2.4001943962853676e-4,NA
341,36251,Nonexudative senile macular degeneration,-80,0.21537662042150776,-1.1278030734003336e-4,-0.0018677909536681833
342,7062,Sebaceous cyst,-342,0.28077265108488164,0.010361616819203927,-0.010693293928030683
343,08881,Lyme Disease,-125,0.2542249655837303,-5.090149998866047e-4,-0.0014097818535184655
344,25070,"Diabetes with peripheral circulatory disorders, type II or unspecified type, not stated as uncontrolled",-358,0.3438903506780568,-0.06753920203780366,0.06693070405166976
345,2989,Unspecified psychosis,-247,0.19933625977500397,-0.0010251241906079264,0.001663863495420504
346,2851,Acute posthemorrhagic anemia,-49,0.22841721994345796,-7.63980393855872e-5,0.004178772040877478
347,V427,Liver replaced by transplant,-126,0.2636523198607792,-2.4161934768698767e-5,-9.022170160628811e-4
348,1744,Malignant neoplasm of upper-outer quadrant of female breast,-111,0.35153484461636675,7.066240810830107e-4,-0.0024627878656484437
349,20500,"Acute myeloid leukemia, without mention of having achieved remission",-267,0.014410133951686388,-7.719891704584977e-4,0.002449547266707032
350,34690,"Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus",-362,0.336951916944701,0.11104815673339587,-0.111448322318673
351,2752,Disorders of magnesium metabolism,-301,0.2732965471187957,0.0016449114893003376,-0.0018150948713978824
352,5733,"Hepatitis, unspecified",-222,0.11774811387753792,-0.0010847913542737309,0.0019631622993139114
353,71595,"Osteoarthrosis, unspecified whether generalized or localized, pelvic region and thigh",-144,0.32343044704226703,6.60041558425863e-4,-0.0013699267658314241
354,4111,Intermediate coronary syndrome,-123,0.19927284340723458,-2.2637623796753826e-4,0.0010626990854405037
355,29620,"Major depressive affective disorder, single episode, unspecified",-230,0.37651725417495535,0.00140784733504934,-0.002154628674512361
356,71943,"Pain in joint, forearm",-364,0.24916188457847446,-0.5206008210694106,0.5207915616644051
357,78904,"Abdominal pain, left lower quadrant",-358,0.1805590259110361,-0.0784488299074162,0.07886699682885819
358,34590,"Epilepsy, unspecified, without mention of intractable epilepsy",-42,0.3462453388210285,4.4021486022597744e-4,-0.004873089525991923
359,4720,Chronic rhinitis,-364,0.30080476253153843,0.3008047625316711,-0.3010590451167558
360,412,Old myocardial infarction,-364,0.2232439442573636,-0.597836275100603,0.5978894871781919
361,481,Pneumococcal pneumonia [Streptococcus pneumoniae pneumonia],-91,0.2372238142931854,4.679341920120074e-4,0.0032539381350648404
362,2810,Pernicious anemia,-1,0.17495206981582714,-4.2320129568984316e-4,NA
363,34830,"Encephalopathy, unspecified",-122,0.32341946949929357,0.0010611933640116372,-0.0018493745742335815
364,83920,"Closed dislocation, lumbar vertebra",-51,0.23816906850271322,-1.905454274028594e-4,-0.0026871748611263313
365,1983,Secondary malignant neoplasm of brain and spinal cord,-77,0.2188124321858946,7.3782179989333e-4,0.0028067046724706657
366,4919,Unspecified chronic bronchitis,-159,0.2302986422202121,-2.3925702197747698e-4,0.0011525229942024064
367,2391,Neoplasm of unspecified nature of respiratory system,-90,0.11777443496504043,2.312922283234625e-4,0.004069618231117563
368,591,Hydronephrosis,-1,0.319381918756832,3.1545231483659324e-4,NA
369,5718,Other chronic nonalcoholic liver disease,-347,0.2587572907501358,0.010511665851305804,-0.010382864926249461
370,70703,"Pressure ulcer, lower back",-54,0.33019696448602454,3.0896802307523596e-4,-0.004901334312006259
371,29623,"Major depressive affective disorder, single episode, severe, without mention of psychotic behavior",-300,0.3393033338505639,0.002368007544208196,-0.0028486790576591147
372,40290,Unspecified hypertensive heart disease without heart failure,-263,0.2716303186183475,0.0013932744858721141,-0.0018771260471110698
373,6272,Symptomatic menopausal or female climacteric states,-80,0.2620114999034295,6.238878430503297e-5,-0.0018345349346725296
374,4414,Abdominal aneurysm without mention of rupture,-72,0.15872954654758312,-2.603858127886077e-4,0.0022787794077367106
375,95901,"Head injury, unspecified",-297,0.2138465488006928,-0.0017557770861283343,0.002098049318811018
376,8360,"Tear of medial cartilage or meniscus of knee, current",-314,0.41446750250229597,0.00544686548149535,-0.006490039480991537
377,V061,"Need for prophylactic vaccination and inoculation against diphtheria-tetanus-pertussis, combined [DTP] [DTaP]",-295,0.22265731098539504,-0.0017957077540267875,0.0019702172420247173
378,1541,Malignant neoplasm of rectum,-232,0.24713231139348937,0.001474731777067367,-0.0021294000329955326
379,5130,Abscess of lung,-92,0.07921249304996932,1.673701114510801e-4,0.005205256247449871
380,2357,"Neoplasm of uncertain behavior of trachea, bronchus, and lung",-119,0.16846901131511652,5.871515463253311e-4,0.002186224152177837
381,25003,"Diabetes mellitus without mention of complication, type I [juvenile type], uncontrolled",-60,0.29864117495896175,2.3749253399615468e-4,-0.0026159200041807234
382,5738,Other specified disorders of liver,-364,0.20769176228420136,-0.6207883602395441,0.6211650776388558
383,V4581,Aortocoronary bypass status,-325,0.30952414171880155,0.0037936203869131,-0.00454564224264819
384,44020,"Atherosclerosis of native arteries of the extremities, unspecified",-170,0.11167526476827823,-4.8535936998748584e-4,6.235782065625842e-4
385,V5481,Aftercare following joint replacement,-222,0.15781487584367063,-0.0015264331552446411,0.0017093125843276
386,5609,Unspecified intestinal obstruction,-26,0.3240236416535466,6.302098956966446e-4,0.013135839346425522
387,78903,"Abdominal pain, right lower quadrant",-362,0.2615451636508358,-0.12329460563235001,0.1231366964096193
388,1579,"Malignant neoplasm of pancreas, part unspecified",-112,0.2508298487123602,-9.639411103785615e-5,9.79942162595044e-4
389,27542,Hypercalcemia,-130,0.1474938143330187,-9.203196942292389e-4,0.001454925451799764
390,7873,"Flatulence, eructation, and gas pain",-91,0.20037208990467473,-1.0395818586005509e-4,0.001958581457133091
391,2948,Other persistent mental disorders due to conditions classified elsewhere,-364,0.2547346876169258,-0.7124605967308038,0.7124618660126119
392,3572,Polyneuropathy in diabetes,-52,0.2096738951096865,-5.387715037400387e-4,-0.0025434330957688576
393,4148,Other specified forms of chronic ischemic heart disease,-45,0.22793713072475671,2.2605619527486868e-4,-0.003021252681977874
394,99859,Other postoperative infection,-190,0.09254058620364868,-6.842334335786672e-4,0.00249589225195672
395,1628,Malignant neoplasm of other parts of bronchus or lung,-147,0.09531394064786936,-1.683382445294992e-4,0.0023033033622745012
396,V431,Lens replaced by other means,-287,0.19713673083021616,-0.0017992391367815054,0.001445349794177968
397,07070,Unspecified viral hepatitis C without hepatic coma,-244,0.2116132815750367,3.7445600220958967e-4,-7.885977304671122e-4
398,7260,Adhesive capsulitis of shoulder,-251,0.16515016117002768,-0.0021153012816448706,0.0018004777841488604
399,4271,Paroxysmal ventricular tachycardia,-357,0.2522362283858913,-0.07721490913131962,0.07700539590900482
400,42732,Atrial flutter,-251,0.16470139981898027,-4.391453018357227e-4,0.0010089076078234126
401,V222,"Pregnant state, incidental",-218,0.37452497854839384,0.0017281330965024364,-0.002938358141547796
402,V725,"Radiological examination, not elsewhere classified",-94,0.2255945605945839,2.4321961826590042e-4,0.0017187252628592055
403,2769,Electrolyte and fluid disorders not elsewhere classified,-288,0.12536269346848458,-0.0011933861796715817,0.0018599456517275782
404,5163,Idiopathic interstitial pneumonia,-267,0.18082662855070705,-8.695994055046363e-4,0.0012634100608017555
405,4871,Influenza with other respiratory manifestations,-46,0.2962284882036504,5.014065064057113e-4,0.003599132063035021
406,4242,"Tricuspid valve disorders, specified as nonrheumatic",-45,0.18521397548487453,-1.3279397747786265e-4,0.0033801986254108113
407,V103,Personal history of malignant neoplasm of breast,-264,0.24581114457677447,-0.0010044331216393376,0.0013688960635601104
408,1991,Other malignant neoplasm without specification of site,-56,0.27122540072002793,4.997346459917413e-4,0.0021592436241925227
409,2762,Acidosis,-351,0.16055926278323573,0.009340848023835668,-0.009062099621993726
410,7904,Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH],-353,0.19207139674412577,-0.01804155367967798,0.018150734129756093
411,7847,Epistaxis,-221,0.19287815455505067,-4.8160467203476655e-4,8.225331960449547e-4
412,V440,Tracheostomy status,-134,0.396964024993072,8.984910622458315e-4,-0.0033422678351012177
413,27700,Cystic fibrosis without mention of meconium ileus,-65,0.29130558219855657,4.619548022635729e-4,-0.0037059109186849
414,0539,Herpes zoster without mention of complication,-324,0.32710131434216055,0.0067409682866981626,-0.007078764496010261
415,7265,Enthesopathy of hip region,-326,0.22070898431059485,-0.01081401835732742,0.010675956072446221
416,1830,Malignant neoplasm of ovary,-12,0.2752239632907163,3.066674387035567e-4,0.019279473180454556
417,29690,Unspecified episodic mood disorder,-272,0.2228979177473074,-0.001381255234618021,0.0013484299374409085
418,3384,Chronic pain syndrome,-337,0.2913056376264377,-0.006491231428696329,0.006232706616261128
419,4160,Primary pulmonary hypertension,-187,0.20826238883188458,-5.66529754586892e-4,0.0011534788644150054
420,7248,Other symptoms referable to back,-206,0.31008170019005177,-2.0393495790190638e-4,-8.840011558400165e-4
421,2189,"Leiomyoma of uterus, unspecified",-93,0.1837829736929806,-3.561464705930509e-4,0.0010801241176378003
422,51883,Chronic respiratory failure,-85,0.14875139110483435,-1.9742318862737894e-4,0.0015945865153512906
423,53010,"Esophagitis, unspecified",-142,0.29423392507692214,4.787479511642977e-4,-8.16936795981621e-4
424,51884,Acute and chronic respiratory failure,-113,0.11002043692767195,-3.9744502718193163e-4,0.004654906658760144
425,7905,Other nonspecific abnormal serum enzyme levels,-19,0.2827416892055282,2.1329533893981457e-4,0.010495645715377167
426,31401,Attention deficit disorder with hyperactivity,-126,0.3279123751227277,3.5309590791293526e-4,-0.0028636841613358015
427,47819,Other disease of nasal cavity and sinuses,-173,0.14577641316577583,-7.332238170087701e-4,0.0011207066481179536
428,6202,Other and unspecified ovarian cyst,-38,0.2656639488475946,6.611039510263716e-5,-0.003269275066225331
429,5770,Acute pancreatitis,-333,0.2543398975467855,0.0063039027269737894,-0.006443351458355145
430,71515,"Osteoarthrosis, localized, primary, pelvic region and thigh",-279,0.22333146453665872,-0.0023838899521804653,0.0019151855299616176
431,07810,"Viral warts, unspecified",-359,0.20667687424377235,-0.058997982616951605,0.05908402362558233
432,2900,"Senile dementia, uncomplicated",-150,0.33267256484579383,0.0012275051669253583,-0.0023432461122754565
433,53500,"Acute gastritis, without mention of hemorrhage",-1,0.2075591076071937,-9.324517937523712e-5,NA
434,5368,Dyspepsia and other specified disorders of function of stomach,-329,0.27739532376281983,0.0047369708909905175,-0.004983235807977727
435,2893,"Lymphadenitis, unspecified, except mesenteric",-125,0.12795633739980133,3.974871391983489e-4,0.003113193886695795
436,7070,Pressure ulcer,-340,0.4571974177817214,0.012943856440901643,-0.014040100066771893
437,5739,Unspecified disorder of liver,-313,0.31712418707648676,0.0023889611257546027,-0.002474186448329161
438,7262,"Other affections of shoulder region, not elsewhere classified",-80,0.24573840824991486,3.9024327060514e-5,-0.0024562614656714224
439,78830,"Urinary incontinence, unspecified",-363,0.2634991573416951,-0.17556442990280915,0.1752427997941436
440,4610,Acute maxillary sinusitis,-311,0.2475325917694078,-0.0043816456006681315,0.004181477473023873
441,20288,"Other malignant lymphomas, lymph nodes of multiple sites",-297,0.22729639772082305,0.0016874649128155526,-0.0017909105651579013
442,28803,Drug induced neutropenia,-115,0.3263465764652501,8.179059274294632e-4,-0.0029600146660192367
443,485,"Bronchopneumonia, organism unspecified",-80,0.1596503832977582,1.7108323675427237e-4,0.0036425305491489426
444,2387,Other lymphatic and hematopoietic tissues,-56,0.32900618433605217,7.917329551362461e-4,-0.0027319475365758703
445,29622,"Major depressive affective disorder, single episode, moderate",-352,0.25461390298072806,0.017072453270943495,-0.01737023135940358
446,4550,Internal hemorrhoids without mention of complication,-136,0.30769255010346663,4.888087774273859e-4,-0.0019384616899875329
447,5641,Irritable bowel syndrome,-202,0.2534279787608742,2.4774218332660635e-4,-8.601271301887051e-4
448,60784,Impotence of organic origin,-362,0.22650590658963923,0.09707395996697954,-0.09747237564443094
449,5550,Regional enteritis of small intestine,-37,0.2555715956606016,2.4586674722947195e-4,-0.0034241312189869136
450,70714,Ulcer of heel and midfoot,-183,0.057342429767488406,-0.001987556042101488,0.002704268556198234
451,V4511,Renal dialysis status,-326,0.20388054421027066,-0.002956340178305225,0.0029718244889052115
452,V6759,Other follow-up examination,-331,0.1865432323923505,-0.0077715912083612965,0.008104542189305742
453,56211,Diverticulitis of colon (without mention of hemorrhage),-236,0.3349223098056731,0.0017123233055422926,-0.002257558449053276
454,7852,Undiagnosed cardiac murmurs,-93,0.24049745363997352,1.5731145698829975e-4,-9.418722646994887e-4
455,72283,"Postlaminectomy syndrome, lumbar region",-325,0.22377335228588038,-0.005116386898801327,0.00493350261571071
456,7292,"Neuralgia, neuritis, and radiculitis, unspecified",-346,0.2650578511819986,0.008033900115231982,-0.00841394900611797
457,7859,Other symptoms involving cardiovascular system,-362,0.25093995107085987,0.09366955843608032,-0.09401341560712934
458,V5844,Aftercare following organ transplant,-333,0.13539143997339298,0.004046211681813277,-0.003491192706974907
459,70219,Other seborrheic keratosis,-99,0.22996872887053338,1.0667642415245932e-4,-0.001893044418234067
460,2765,Volume depletion,-130,0.34368518762830014,8.139269748447875e-4,-0.001856260892610141
461,6822,Cellulitis and abscess of trunk,-126,0.19225602878121276,8.678779061309478e-5,0.0015414280661676138
462,53540,"Other specified gastritis, without mention of hemorrhage",-116,0.22189270951535822,1.883129907028856e-4,-8.996914997593322e-4
463,2123,Benign neoplasm of bronchus and lung,-114,0.0895831968288716,1.6668987253063566e-4,0.003926842679164376
464,2811,Other vitamin B12 deficiency anemia,-1,0.18540631902144067,-1.3550531488358067e-4,NA
465,V433,Heart valve replaced by other means,-134,0.2544473656511777,1.7011517284461414e-4,-0.0010041980643508907
466,2819,Unspecified deficiency anemia,-316,0.2790344393198676,0.0029395535741858565,-0.0034732261684497228
467,3090,Adjustment disorder with depressed mood,-356,0.27561511080338125,-0.02786010084698751,0.02758743322571983
468,1460,Malignant neoplasm of tonsil,-216,0.17418215970053555,-1.4342820744362832e-4,0.0011524991572603165
469,53510,"Atrophic gastritis, without mention of hemorrhage",-74,0.32377188449534794,4.239080375960075e-4,-0.0020358366216148447
470,2888,Other specified disease of white blood cells,-169,0.12954965869110927,-0.0010357888057775037,0.0026811175687016927
471,2165,"Benign neoplasm of skin of trunk, except scrotum",-1,0.12098676647175415,-4.990963044627666e-4,NA
472,70211,Inflamed seborrheic keratosis,-187,0.24693347143848884,1.5881813671261223e-4,-0.0010833807307884598
473,29420,"Dementia, unspecified, without behavioral disturbance",-80,0.14394779032616026,-2.829132502898041e-4,0.0023782496089053643
474,36610,"Senile cataract, unspecified",-363,0.34958121406286274,0.2097487284376943,-0.21037263693231079
475,5551,Regional enteritis of large intestine,-118,0.26813572874109803,5.098340613612799e-4,-0.0011284742785090491
476,29680,"Bipolar disorder, unspecified",-13,0.2356080570335923,2.505634326547666e-4,-0.018332841130363802
477,4571,Other lymphedema,-136,0.2438116081363748,-2.598130742998578e-4,-0.0011924993532327179
478,28850,"Leukocytopenia, unspecified",-248,0.2611896432348959,0.0010684753025217734,-0.0012652193430741261
479,71906,"Effusion of joint, lower leg",-1,0.10916719026949212,-4.061945062193683e-4,NA
480,7994,Cachexia,-356,0.17944510538755057,0.024425176870094274,-0.024492443474730514
481,7910,Proteinuria,-51,0.2453889118240928,1.9933432189074088e-4,-0.003022086360939585
482,36201,Background diabetic retinopathy,-282,0.22780044493304896,-0.0017323702495139154,0.0015406708217344338
483,8460,Sprain of lumbosacral (joint) (ligament),-289,0.2502332052335946,0.0011239704904670571,-0.0013013729236591755
484,04112,Methicillin resistant Staphylococcus aureus in conditions classified elsewhere and of unspecified site,-134,0.19063198487387892,6.577314625165054e-5,0.0023914053861592665
485,6260,Absence of menstruation,-1,0.09448409505255363,-6.419280011251075e-4,NA
486,1540,Malignant neoplasm of rectosigmoid junction,-101,0.12047320622335919,-6.675379967786869e-4,0.0016500121981758578
487,6827,"Cellulitis and abscess of foot, except toes",-311,0.37615034909972445,0.006948938734529119,-0.007990411879561109
488,07032,Chronic viral hepatitis B without mention of hepatic coma without mention of hepatitis delta,-362,0.296120151337034,-0.15947780852437038,0.15935681664873855
489,38910,"Sensorineural hearing loss, unspecified",-196,0.2994649847538067,6.325107053920824e-4,-0.0016346551257723275
490,36653,"After-cataract, obscuring vision",-298,0.3234505177501487,0.002221301493162956,-0.002986706025834224
491,4270,Paroxysmal supraventricular tachycardia,-363,0.26452980200752396,-0.3090558261962,0.3089358996354718
492,29570,"Schizoaffective disorder, unspecified",-1,0.155713095103773,-3.154089983329131e-4,NA
493,78843,Nocturia,-110,0.2827377812387719,4.5163180669653853e-4,-0.0020562582608992393
494,3669,Unspecified cataract,-273,0.29216584573886456,0.0012383396764858116,-0.0019190417607519985
495,52460,"Temporomandibular joint disorders, unspecified",-108,0.4415165140704614,0.001598907968516667,-0.004440316394408236
496,79380,"Abnormal mammogram, unspecified",-58,0.20503986581697367,-7.962107408303959e-5,-0.0022691192056881345
497,V7644,Screening for malignant neoplasms of prostate,-262,0.3143118904977496,0.0020494636878303817,-0.0026974708688074136
498,24290,"Thyrotoxicosis without mention of goiter or other cause, and without mention of thyrotoxic crisis or storm",-361,0.25925470456789423,0.054837579892074134,-0.05516009691092556
499,73301,Senile osteoporosis,-119,0.17304681646059336,-1.107749491439339e-5,-9.297946879946947e-4
500,25042,"Diabetes with renal manifestations, type II or unspecified type, uncontrolled",-342,0.2429808250049703,0.011010797997074145,-0.01112389884006803
